Name,IC Number,Gender,Date,Time,State
Jacob Forth,257-04-0205,Female,6/10/2021,9:19 PM,Kelantan
Gabriel Lyon,010-42-5054,Female,3/6/2021,10:18 PM,Kelantan
Jayden Knott,424-48-4766,Male,2/13/2021,5:32 PM,Kedah
Alan Martin,102-80-6480,Male,11/16/2021,12:01 PM,Perak
Barry Ballard,620-73-2416,Female,2/6/2021,5:29 AM,Selangor
Nicholas Abbot,682-51-6524,Male,6/6/2021,4:05 AM,Johor
Bart Thorne,276-66-1424,Male,4/18/2021,6:14 PM,Pahang
Josh Horton,216-04-8503,Male,5/17/2021,10:54 AM,Negeri Sembilan
Carl Shea,041-14-3337,Female,10/28/2021,2:38 AM,Perlis
Cedrick Wilson,128-58-4132,Male,1/14/2021,12:53 PM,Selangor
Javier Lee,474-02-4332,Male,5/11/2021,4:28 AM,Perlis
Wade Murray,457-36-7856,Female,8/12/2021,8:31 AM,Sabah
Erick Mitchell,056-42-2423,Male,9/26/2021,5:40 PM,Johor
Jack Whinter,486-40-2678,Male,9/26/2021,2:52 AM,Negeri Sembilan
Russel Ebden,277-70-4357,Male,6/17/2021,9:58 PM,Penang
Alexander Connell,458-45-4057,Male,3/4/2021,7:43 PM,Perlis
Denny Tennant,172-07-8318,Male,6/18/2021,8:14 PM,Johor
Brad Roth,082-36-3402,Female,3/25/2021,4:28 PM,Terengganu
Phillip Connell,886-36-2784,Male,10/12/2021,10:38 PM,Sabah
Liam Barrett,582-14-4416,Female,5/16/2021,1:01 PM,Perak
Mason Pierce,764-38-2667,Male,1/21/2021,10:13 AM,Kelantan
Bryon Waterhouse,673-47-8035,Male,7/11/2021,6:44 PM,Pahang
Mike Richards,812-71-7707,Male,4/4/2021,12:52 AM,Penang
Julian Quinn,124-53-3764,Male,6/24/2021,2:39 AM,Perlis
Ethan Rothwell,752-77-7367,Male,1/14/2021,6:15 PM,Penang
Gabriel Lynn,387-67-2182,Male,3/6/2021,6:40 AM,Selangor
Jack Dobson,523-42-0723,Male,8/18/2021,11:06 AM,Sarawak
Elijah Gallacher,577-40-2145,Female,11/6/2021,7:16 AM,Perak
Nathan Lee,754-31-8165,Male,2/4/2021,1:58 PM,Perlis
Mason Healy,767-53-6817,Male,4/21/2021,7:06 AM,Selangor
Matt Kennedy,056-33-6162,Female,6/26/2021,5:49 PM,Kelantan
Elijah Irving,617-38-1227,Female,4/25/2021,12:12 AM,Perak
Fred York,407-02-7242,Male,4/3/2021,10:55 PM,Kedah
Anthony Weasley,311-07-1865,Female,2/28/2021,10:19 PM,Perlis
Kieth Thompson,500-77-4502,Male,6/1/2021,2:01 PM,Johor
Chadwick Clark,540-28-0285,Female,3/30/2021,2:13 AM,Sabah
Alan Walter,386-62-0222,Male,9/4/2021,10:30 PM,Perlis
Jack Russell,601-71-2747,Female,1/21/2021,7:35 AM,Perlis
Doug Jackson,245-27-7516,Male,2/15/2021,1:53 PM,Sarawak
Nick Irwin,455-47-6858,Male,6/25/2021,1:27 PM,Penang
Marvin Wilton,058-24-5566,Female,3/30/2021,9:48 PM,Sabah
Joseph Freeburn,765-32-2483,Female,4/11/2021,3:11 PM,Perlis
Jayden Hobson,172-84-5555,Female,4/23/2021,6:57 AM,Sarawak
Chester Potts,268-14-3725,Female,2/15/2021,9:22 AM,Terengganu
Harvey Bolton,748-84-1131,Male,9/28/2021,6:46 AM,Pahang
Denis Robinson,051-81-5085,Female,7/21/2021,10:14 PM,Johor
Benjamin Gibbons,353-35-5715,Male,7/12/2021,6:01 PM,Perlis
Chester Flanders,551-74-4624,Male,1/23/2021,6:33 PM,Terengganu
Hank Matthews,070-35-6411,Female,8/15/2021,4:31 AM,Sabah
Gil Harvey,054-63-1684,Female,7/11/2021,3:24 AM,Perak
Mark Hewitt,233-61-6050,Female,11/9/2021,12:37 PM,Terengganu
Matthew Willson,680-45-1201,Female,5/1/2021,12:58 AM,Terengganu
Mason Becker,316-77-6456,Male,5/5/2021,7:14 AM,Sarawak
Erick Shaw,834-31-1845,Female,1/17/2021,9:39 AM,Pahang
Danny Woodley,348-28-1766,Female,11/9/2021,3:29 AM,Selangor
Rick Anderson,152-48-1585,Male,1/16/2021,12:07 PM,Kelantan
Roger Dempsey,841-10-7821,Female,1/27/2021,3:44 PM,Malacca
Wade Whitmore,177-65-8853,Female,6/2/2021,2:14 AM,Sarawak
Julius Kelly,358-07-2873,Female,1/25/2021,8:27 AM,Kelantan
Doug Shields,755-40-0754,Male,8/6/2021,7:44 PM,Johor
Gabriel Osman,833-61-3367,Female,6/26/2021,7:26 AM,Perlis
Tony Wilson,704-28-0446,Male,4/5/2021,6:52 AM,Selangor
Domenic Lambert,671-71-1142,Female,5/4/2021,8:20 PM,Pahang
Tom Durrant,042-78-7705,Female,9/8/2021,8:30 AM,Sarawak
Chadwick Grady,378-04-6834,Female,3/6/2021,8:01 PM,Sabah
Daron Sinclair,605-10-8047,Female,7/11/2021,6:43 AM,Pahang
Manuel Fenton,014-27-5844,Female,8/9/2021,6:52 AM,Kedah
Cedrick Doherty,615-73-8552,Male,2/17/2021,3:50 AM,Pahang
Henry Rowlands,208-46-0707,Female,6/6/2021,7:25 PM,Kelantan
Lucas Thomas,174-54-8810,Female,5/11/2021,4:19 PM,Selangor
Boris Radley,346-41-3723,Male,9/22/2021,10:54 AM,Malacca
Liam Underhill,700-18-7810,Male,9/24/2021,5:06 PM,Perlis
Maxwell Radcliffe,525-15-2823,Male,11/12/2021,2:20 PM,Sabah
Liam Vass,318-07-3757,Female,7/1/2021,10:00 AM,Penang
Daniel Tanner,627-75-1816,Female,1/5/2021,2:08 PM,Terengganu
Elijah Gosling,553-15-3513,Female,12/14/2021,2:11 AM,Penang
Josh Lomax,074-32-8677,Female,8/11/2021,11:36 AM,Sarawak
Jayden Morrison,300-34-5248,Male,10/9/2021,8:48 PM,Malacca
Noah Franks,443-20-4055,Female,6/22/2021,9:00 AM,Pahang
Luke Wigley,887-31-5857,Female,3/31/2021,4:05 PM,Sarawak
Wade Ballard,332-64-7847,Male,2/23/2021,11:51 AM,Pahang
Carl Wade,742-18-6268,Male,3/29/2021,12:38 PM,Selangor
Chuck Redwood,810-84-3811,Male,2/28/2021,1:30 AM,Perak
Ron Selby,808-25-8882,Male,2/25/2021,2:19 AM,Selangor
Nathan Mccormick,680-05-0741,Female,9/5/2021,4:35 AM,Kelantan
Ramon Parr,810-88-6481,Male,9/24/2021,6:11 PM,Perlis
Percy Gordon,034-73-6186,Male,12/11/2021,1:08 AM,Pahang
Chadwick Thomson,878-01-7033,Female,6/14/2021,12:06 PM,Malacca
Leroy Cooper,447-78-4160,Female,9/20/2021,12:48 PM,Terengganu
Barney Styles,274-44-7040,Male,3/21/2021,3:07 AM,Pahang
Noah Reid,326-17-6202,Female,2/15/2021,6:21 AM,Johor
Carl Eagle,834-54-5136,Female,7/28/2021,5:22 PM,Perlis
Erick Summers,660-80-2476,Female,8/7/2021,5:29 AM,Malacca
Bart Griffiths,524-84-1248,Male,9/10/2021,9:40 AM,Negeri Sembilan
Mason Owen,828-34-5548,Male,12/1/2021,12:58 PM,Kelantan
Mark Morley,708-46-1277,Female,10/11/2021,1:32 PM,Perlis
Ron Nielson,026-47-0176,Female,3/24/2021,1:56 AM,Johor
Nicholas Heaton,041-36-4583,Male,6/14/2021,2:53 AM,Johor
Marvin Dobson,114-88-4645,Male,3/23/2021,2:09 PM,Pahang
Benny Tutton,216-67-3580,Female,5/7/2021,1:23 PM,Perak
Hayden Brown,732-20-6746,Male,7/17/2021,5:13 PM,Johor
Percy Speed,437-14-0406,Female,7/19/2021,12:30 PM,Kelantan
Joseph Clarkson,287-56-0371,Male,11/17/2021,8:03 AM,Penang
John Brown,858-75-3126,Male,5/22/2021,1:35 AM,Penang
Javier Tennant,566-85-0614,Male,1/21/2021,6:42 PM,Kedah
Maxwell Walker,314-36-1624,Female,9/23/2021,7:54 AM,Perlis
Rufus London,222-71-7127,Male,4/8/2021,4:33 AM,Negeri Sembilan
Kieth Camden,822-36-8347,Female,4/24/2021,3:29 AM,Sabah
Bob Leslie,524-15-1313,Male,5/21/2021,12:30 AM,Malacca
Kurt Fowler,038-20-8600,Female,9/13/2021,7:13 PM,Penang
Tom Hill,308-13-8818,Male,5/18/2021,11:50 AM,Sabah
Julian Tailor,286-01-7812,Male,2/14/2021,12:06 AM,Negeri Sembilan
Matthew Norris,082-65-8033,Female,7/20/2021,5:07 AM,Perlis
Ronald Leslie,602-77-7646,Female,2/7/2021,8:19 AM,Penang
Alexander Hall,835-52-4078,Female,2/1/2021,1:49 AM,Pahang
Domenic Chapman,584-28-7177,Male,1/23/2021,3:14 PM,Sabah
Harry Rixon,630-23-7024,Male,11/17/2021,2:24 AM,Kedah
Liam Umney,160-55-5135,Female,10/18/2021,9:58 AM,Pahang
Marvin Bradley,201-63-3157,Male,8/7/2021,10:38 PM,Penang
Noah Vincent,820-56-4063,Female,8/28/2021,7:51 PM,Malacca
Ronald Abbot,611-03-2733,Male,10/27/2021,2:04 AM,Sabah
Javier Gibbons,328-84-6817,Male,12/16/2021,8:32 PM,Malacca
Chester Torres,027-45-4067,Female,4/30/2021,5:06 AM,Johor
Eduardo Nanton,407-35-1514,Male,8/29/2021,2:28 AM,Penang
Cedrick Woodley,885-00-7253,Male,9/14/2021,10:08 PM,Negeri Sembilan
Jack Malone,226-73-8715,Female,5/5/2021,5:17 AM,Kedah
Nate Shaw,088-75-7813,Female,12/1/2021,10:12 PM,Terengganu
Tyson Gaynor,723-10-8067,Male,12/4/2021,4:02 PM,Kedah
Daniel Chadwick,213-58-7420,Male,6/24/2021,1:36 PM,Pahang
Liam Brown,438-38-4221,Female,9/13/2021,9:34 PM,Malacca
Caleb Reading,664-17-8613,Female,5/12/2021,9:12 AM,Perak
Wade Bennett,866-36-6450,Male,8/22/2021,12:10 PM,Negeri Sembilan
George Tailor,673-47-6243,Female,11/30/2021,3:46 PM,Malacca
Hank Farrell,366-66-0170,Male,8/16/2021,10:53 AM,Sarawak
Leroy Vass,636-04-7673,Male,6/1/2021,2:47 PM,Selangor
Tony Lee,312-55-6827,Female,4/9/2021,10:37 PM,Malacca
Chadwick Vallins,571-21-6771,Female,4/6/2021,10:25 AM,Pahang
Kurt Turner,461-33-6751,Female,6/12/2021,1:18 AM,Sabah
Ethan Lynn,640-77-3051,Female,2/14/2021,1:51 AM,Sarawak
Eduardo Poulton,887-37-5831,Female,2/18/2021,3:37 AM,Perlis
Hayden Duvall,832-12-5103,Male,11/29/2021,4:26 AM,Perak
William Patel,088-81-2782,Female,10/2/2021,11:09 AM,Sabah
Erick Tobin,681-38-8681,Female,7/29/2021,7:13 AM,Perak
Jayden Kirby,111-11-7062,Female,9/14/2021,5:34 PM,Negeri Sembilan
Barry Simpson,061-22-1018,Male,9/29/2021,1:11 AM,Kedah
Martin Rees,717-50-4455,Female,12/14/2021,10:54 PM,Sabah
Chuck Khan,308-65-8263,Female,2/27/2021,7:37 AM,Sarawak
George Fenton,237-41-2202,Female,6/24/2021,8:53 PM,Perak
Barry Hooper,267-43-8762,Male,1/14/2021,3:14 AM,Selangor
Ronald Wright,126-80-6436,Female,2/25/2021,10:57 PM,Perlis
Jack Antcliff,823-26-3465,Male,11/17/2021,2:33 AM,Pahang
Nate Walsh,577-01-0012,Male,4/5/2021,5:40 AM,Selangor
Kieth Greenwood,072-15-8173,Male,2/2/2021,12:09 PM,Selangor
Russel Fox,325-58-8387,Male,12/30/2021,2:56 PM,Perak
Manuel Swan,711-41-6564,Female,12/12/2021,2:28 PM,Pahang
Enoch Simpson,430-64-8481,Male,3/11/2021,10:09 AM,Pahang
Alexander Donovan,330-74-7384,Male,2/22/2021,1:43 AM,Sarawak
David Parker,266-87-0412,Male,10/27/2021,12:54 AM,Kedah
Roger Mcgee,680-48-2233,Male,5/2/2021,6:51 AM,Selangor
Denis Moran,122-14-1607,Female,9/22/2021,4:23 PM,Terengganu
Mark Abbot,854-12-1460,Female,5/28/2021,4:22 PM,Kedah
Aiden Henderson,555-66-3754,Female,11/9/2021,7:55 PM,Negeri Sembilan
John Squire,632-74-0080,Male,9/13/2021,8:28 PM,Selangor
Ron Mcnally,544-62-2083,Female,3/10/2021,6:54 AM,Pahang
Fred Evans,321-63-8584,Female,3/26/2021,5:05 PM,Negeri Sembilan
Ronald Drake,534-54-3755,Female,4/25/2021,9:55 AM,Negeri Sembilan
Jack Dobson,838-58-6247,Male,9/21/2021,2:10 PM,Johor
Rocco Cox,838-54-0631,Female,4/24/2021,12:55 PM,Penang
Clint Gregory,635-20-2166,Female,11/8/2021,12:00 AM,Penang
Bob Herbert,653-13-1802,Male,10/8/2021,7:22 AM,Perlis
Michael Sherry,344-85-4048,Female,2/5/2021,4:05 AM,Malacca
Jayden Lane,430-22-8865,Female,11/27/2021,10:10 PM,Sarawak
Josh Mcneill,226-32-0212,Male,9/2/2021,8:39 AM,Kedah
David Kidd,221-84-6618,Male,5/27/2021,9:56 AM,Negeri Sembilan
Johnathan Garner,302-64-3854,Male,1/11/2021,11:21 AM,Kedah
Peter Wilson,372-77-5886,Female,10/26/2021,9:14 PM,Sabah
Harvey Townend,333-53-2185,Female,6/28/2021,10:51 PM,Johor
Ronald Welsch,721-34-0641,Male,12/29/2021,8:14 PM,Perlis
Joseph Rodgers,112-15-8883,Male,7/12/2021,3:13 AM,Sarawak
Tyson Antcliff,414-52-0605,Female,5/25/2021,8:11 PM,Malacca
Mike Ryan,664-72-3360,Male,3/16/2021,7:37 PM,Sabah
Barry Tutton,601-43-8820,Female,3/7/2021,12:41 AM,Malacca
Lucas White,541-88-0205,Female,1/11/2021,7:17 AM,Selangor
Nathan Weatcroft,850-66-7378,Female,5/11/2021,9:37 PM,Pahang
Boris Crawley,431-02-6863,Male,3/1/2021,3:13 AM,Kelantan
Alexander Willson,526-60-8035,Male,8/19/2021,8:36 PM,Selangor
Aiden Dwyer,411-76-3563,Male,8/29/2021,11:18 AM,Perlis
Harvey Rothwell,654-36-1625,Male,1/3/2021,10:57 AM,Sarawak
Jack Myatt,218-61-5832,Female,5/18/2021,3:24 PM,Johor
Ramon Whitehouse,755-57-6103,Female,4/26/2021,12:36 PM,Kelantan
Ron Mould,225-52-2375,Female,3/10/2021,7:11 AM,Malacca
Erick Ashwell,850-21-2107,Female,10/17/2021,12:53 AM,Terengganu
Joseph Hall,731-85-0723,Female,7/27/2021,1:20 PM,Sabah
Mark Knight,673-14-8222,Female,6/26/2021,9:21 PM,Perlis
Nicholas Addis,332-30-1644,Female,6/19/2021,4:47 PM,Kedah
Logan Stubbs,140-72-1458,Male,9/11/2021,3:40 AM,Terengganu
George Thatcher,620-56-1515,Male,2/22/2021,3:36 AM,Penang
Maxwell Samuel,576-45-5050,Female,6/2/2021,1:13 AM,Johor
Hayden Murphy,304-28-1500,Male,9/2/2021,5:06 AM,Negeri Sembilan
Benjamin Collins,486-67-7603,Female,1/28/2021,4:13 AM,Perak
Chadwick Buckley,086-60-2571,Female,5/20/2021,6:32 PM,Penang
Noah Jarrett,635-05-0607,Female,3/3/2021,10:01 PM,Malacca
Roger Vinton,266-05-1636,Female,2/5/2021,3:37 AM,Penang
Anthony Stone,211-86-4174,Male,9/9/2021,8:56 PM,Negeri Sembilan
Gabriel Wright,160-74-0373,Male,5/30/2021,11:05 AM,Kelantan
Michael Amstead,133-58-8826,Male,6/4/2021,3:10 AM,Perak
Mike Utterson,182-61-3037,Female,2/12/2021,3:09 PM,Kelantan
Denny Norton,608-13-8138,Male,3/20/2021,2:56 AM,Penang
Ramon Gordon,712-40-8040,Female,5/6/2021,6:28 AM,Perak
Denis Anderson,848-65-0841,Female,7/17/2021,3:43 PM,Perak
Roger Norris,717-20-4474,Female,3/10/2021,9:43 AM,Terengganu
Percy Tait,767-06-5056,Male,5/22/2021,12:23 AM,Perak
Rufus Bayliss,683-20-8220,Female,1/29/2021,1:15 AM,Sarawak
Jack Brooks,637-34-7233,Male,5/9/2021,10:49 AM,Sarawak
Abdul Russel,652-72-8881,Male,9/8/2021,12:49 PM,Perak
Matt Clayton,586-36-8653,Male,3/9/2021,11:36 AM,Johor
Daron Bright,175-46-0170,Female,8/9/2021,1:24 PM,Penang
Maxwell Curtis,634-35-0602,Female,3/17/2021,1:49 AM,Perak
Benjamin Wallace,345-84-8181,Female,11/20/2021,3:06 AM,Penang
Chadwick Allwood,683-08-5545,Male,1/18/2021,9:29 PM,Selangor
Benjamin Yard,062-53-8586,Female,12/8/2021,4:50 AM,Terengganu
Caleb Knott,577-44-2525,Male,11/6/2021,1:27 AM,Sarawak
Chuck Parker,700-25-5265,Female,11/20/2021,10:01 AM,Malacca
Henry Aldridge,050-42-8403,Male,7/21/2021,4:15 PM,Kedah
Mark Vaughan,838-57-3253,Female,1/9/2021,12:44 AM,Malacca
Erick Griffiths,273-40-5166,Female,1/27/2021,2:53 AM,Negeri Sembilan
Wade Morris,814-57-0264,Female,11/16/2021,2:05 PM,Kelantan
Bart Yarwood,568-17-5287,Female,3/16/2021,6:52 PM,Sarawak
Josh Pickard,241-22-3547,Male,10/5/2021,1:31 PM,Pahang
Henry Samuel,546-86-3871,Female,3/21/2021,5:48 PM,Kedah
Owen Antcliff,033-34-0223,Female,2/1/2021,11:21 AM,Sarawak
Rick Groves,584-07-8176,Female,4/23/2021,5:30 AM,Sabah
Owen Stanton,731-35-6124,Male,2/11/2021,8:22 PM,Kelantan
Ethan Robinson,557-37-0027,Female,8/21/2021,9:39 AM,Sarawak
Ramon Mason,261-36-1421,Female,4/24/2021,8:57 AM,Perak
Percy Dobson,534-05-6846,Male,11/22/2021,1:58 PM,Kelantan
Clint Horton,682-48-4606,Male,7/8/2021,4:19 PM,Selangor
Michael Whatson,303-23-7768,Male,10/7/2021,3:33 AM,Sarawak
Alan Poole,003-21-6475,Male,6/8/2021,8:13 PM,Pahang
Hayden Cattell,666-26-6756,Male,4/18/2021,12:55 AM,Johor
Nate Warren,262-57-5623,Male,7/3/2021,2:04 PM,Kelantan
Johnathan Wigley,761-56-7772,Female,7/23/2021,9:36 AM,Perlis
Hank Henderson,317-82-0637,Male,1/29/2021,4:58 AM,Perak
Denis Becker,078-76-8214,Female,12/20/2021,8:41 AM,Kelantan
Marvin Ellison,354-77-8025,Male,3/30/2021,7:05 PM,Johor
Jacob Gilbert,300-15-0472,Male,1/25/2021,10:57 AM,Pahang
Sebastian Windsor,786-10-0145,Male,7/28/2021,8:43 AM,Malacca
Benny Knott,301-50-6131,Female,3/6/2021,8:55 AM,Kedah
Nicholas Keys,564-85-5502,Female,1/24/2021,12:33 PM,Perlis
William Dwyer,433-50-3487,Male,12/28/2021,3:39 PM,Malacca
Michael Clarke,771-45-1173,Female,8/2/2021,2:18 AM,Perlis
Bart Campbell,420-35-6477,Male,4/16/2021,6:10 AM,Sarawak
Nathan Redwood,373-87-4053,Female,10/27/2021,12:02 AM,Perak
Benjamin Ward,412-73-4671,Male,12/7/2021,3:25 PM,Malacca
Chad Clarke,454-85-1021,Female,12/17/2021,2:11 AM,Pahang
Lucas Holmes,177-72-3135,Female,2/17/2021,7:46 PM,Malacca
Benjamin Morgan,058-86-1642,Male,3/4/2021,1:08 PM,Malacca
Cedrick Addis,417-54-8023,Male,9/24/2021,9:55 PM,Kelantan
Luke Mitchell,388-11-6625,Female,6/26/2021,3:19 AM,Sabah
Ron Attwood,763-23-0551,Male,8/1/2021,8:25 PM,Perak
Nicholas Hastings,622-04-6665,Male,1/5/2021,11:52 AM,Sabah
Roger Mason,348-25-2128,Female,12/22/2021,4:12 AM,Sarawak
Eduardo Reyes,555-64-5134,Female,9/9/2021,7:46 AM,Sarawak
Harry King,640-32-3626,Male,3/6/2021,7:30 AM,Kelantan
Gabriel Waterson,312-17-6673,Male,12/17/2021,12:21 PM,Kedah
Tyson Rodgers,764-06-4602,Female,10/6/2021,5:13 PM,Selangor
Daniel Osmond,271-72-8871,Female,6/9/2021,5:04 PM,Kedah
Gabriel Abbot,141-77-4671,Male,7/21/2021,6:15 AM,Sabah
Manuel Everett,162-86-7881,Male,5/14/2021,12:01 AM,Selangor
Javier Harris,027-02-8447,Male,10/9/2021,8:47 PM,Negeri Sembilan
Alexander Potts,821-58-3522,Male,2/16/2021,10:51 AM,Malacca
Luke Payne,365-60-1511,Female,8/25/2021,4:28 PM,Johor
Noah Logan,575-43-8238,Female,11/26/2021,1:52 PM,Malacca
Ramon Armstrong,034-30-0563,Female,4/24/2021,9:13 PM,Terengganu
Nicholas Connor,276-88-3205,Male,3/19/2021,3:08 AM,Sabah
Fred Stevens,465-88-7655,Male,2/20/2021,4:25 PM,Terengganu
John Griffiths,730-52-1470,Male,4/12/2021,3:00 AM,Kedah
Benjamin Yang,830-25-7736,Female,4/18/2021,11:18 AM,Sabah
Chester Radcliffe,587-03-8453,Female,1/17/2021,12:21 AM,Penang
Mason Janes,308-18-0756,Female,11/15/2021,4:09 AM,Johor
Domenic Dempsey,202-77-7148,Female,5/8/2021,8:53 PM,Selangor
Oliver Archer,681-15-4671,Male,6/21/2021,4:21 PM,Selangor
Owen Logan,614-80-1432,Female,11/17/2021,1:36 AM,Negeri Sembilan
Clint Atkinson,647-10-1814,Male,11/7/2021,2:10 PM,Terengganu
Maxwell Rixon,865-45-4856,Female,10/6/2021,2:45 PM,Malacca
George Clifford,630-71-5233,Male,1/8/2021,6:43 AM,Selangor
Ronald Woodcock,740-72-0103,Female,5/4/2021,12:38 PM,Kelantan
Ron Bullock,216-73-1730,Female,4/28/2021,9:00 PM,Negeri Sembilan
Carl Bright,026-68-5460,Male,10/26/2021,7:01 AM,Pahang
John Davies,370-05-2255,Female,4/7/2021,1:07 AM,Perak
Denny Parker,864-24-3558,Female,9/30/2021,3:35 PM,Perak
Maxwell Barrett,444-74-1428,Female,4/10/2021,11:50 AM,Perlis
Owen Wade,544-60-5334,Female,4/24/2021,9:26 PM,Malacca
Maxwell Curtis,054-86-2316,Male,5/20/2021,12:04 AM,Johor
David Kerr,338-64-7753,Male,8/20/2021,12:45 AM,Malacca
Chuck Brennan,678-53-6283,Female,8/28/2021,11:10 AM,Terengganu
Bob Saunders,216-03-2082,Male,4/1/2021,12:08 AM,Penang
Oliver Wilde,048-32-7645,Male,12/10/2021,4:30 AM,Penang
Tony Mann,033-87-0540,Female,3/23/2021,5:42 PM,Selangor
Domenic Gaynor,602-68-1875,Male,9/14/2021,1:24 PM,Johor
Chester Watson,576-46-1037,Female,1/22/2021,2:15 AM,Perlis
Harry Sherry,314-41-2412,Female,8/29/2021,1:11 PM,Terengganu
Tom Hobbs,705-62-6741,Female,10/20/2021,4:03 AM,Penang
Bob Boden,413-40-1040,Male,12/14/2021,8:42 PM,Negeri Sembilan
Ron Parker,127-60-0431,Male,1/28/2021,5:13 AM,Sabah
Julian Widdows,067-81-4622,Female,5/2/2021,12:49 PM,Negeri Sembilan
Benjamin Rainford,817-28-2054,Female,1/20/2021,12:44 AM,Sarawak
Joseph Hardwick,766-56-0063,Male,5/16/2021,10:39 PM,Selangor
Benjamin Knight,722-86-1340,Male,9/8/2021,3:40 AM,Sabah
Gil Jefferson,126-78-8000,Male,3/6/2021,10:38 AM,Perlis
Mason Poulton,206-26-0078,Male,1/14/2021,1:03 PM,Terengganu
Johnny Vaughan,854-66-1860,Male,6/11/2021,12:36 AM,Kedah
Chuck Pitt,051-54-2475,Female,7/21/2021,3:28 AM,Kedah
Ethan Lynch,865-10-8853,Male,4/18/2021,8:10 AM,Sabah
Chadwick Potts,388-00-4571,Female,1/30/2021,12:23 PM,Sarawak
Owen Marshall,172-83-4372,Female,1/10/2021,4:06 PM,Terengganu
Alan Matthews,201-52-6177,Male,6/14/2021,2:05 PM,Perlis
Barry Upton,750-86-5172,Female,12/23/2021,12:24 AM,Malacca
Jayden Williams,405-07-2500,Male,5/24/2021,3:33 AM,Terengganu
Kieth Parker,424-20-3356,Male,4/19/2021,11:53 AM,Malacca
Rufus Bell,205-36-3177,Male,8/8/2021,2:45 AM,Malacca
John Emerson,380-06-1865,Female,10/17/2021,8:55 PM,Sabah
Marvin Connor,776-50-2731,Male,6/2/2021,11:17 AM,Kelantan
John Goldsmith,187-76-7417,Male,12/8/2021,9:26 AM,Kedah
Carl Wigley,443-28-2035,Male,9/15/2021,8:50 PM,Perak
John Yard,254-04-3007,Female,5/28/2021,9:30 AM,Selangor
Peter Samuel,122-22-7245,Male,5/9/2021,8:10 PM,Malacca
Tyler Plumb,762-65-8342,Female,12/30/2021,5:49 AM,Terengganu
Boris Purvis,210-26-4443,Male,8/9/2021,9:31 PM,Selangor
Daniel Mcguire,273-07-0653,Male,5/18/2021,5:25 AM,Terengganu
Manuel Dallas,803-37-6522,Male,8/5/2021,4:14 PM,Negeri Sembilan
Denis Needham,022-06-7060,Male,5/31/2021,10:39 PM,Negeri Sembilan
Gabriel Edwards,057-42-5341,Male,2/25/2021,3:15 AM,Malacca
Owen Stanley,161-63-6365,Female,12/13/2021,10:36 AM,Selangor
Mason Rodwell,882-01-3073,Male,7/27/2021,1:42 PM,Sabah
Carter Samuel,571-14-8165,Female,7/13/2021,9:43 PM,Malacca
Jacob Dobson,113-47-1777,Male,5/27/2021,1:49 AM,Kedah
Daniel Rivers,620-31-5068,Female,7/23/2021,6:44 PM,Negeri Sembilan
Mark Vollans,681-21-8577,Male,12/28/2021,7:02 AM,Kelantan
Joseph Yard,707-13-7520,Female,6/27/2021,8:08 PM,Perak
Aiden Allwood,105-00-0646,Female,4/19/2021,6:02 AM,Selangor
Ronald Scott,754-75-3438,Female,12/6/2021,6:06 AM,Kedah
Harvey Moran,311-04-0450,Female,7/24/2021,1:13 AM,Kedah
Mark Vaughn,703-23-0708,Female,3/13/2021,7:45 AM,Pahang
Daniel Moore,753-61-4417,Female,4/14/2021,6:47 PM,Sarawak
Mason James,173-23-8064,Male,3/29/2021,10:29 PM,Sarawak
Bryon Neville,028-61-7248,Female,5/9/2021,12:28 AM,Pahang
Russel Gaynor,370-14-5572,Male,5/3/2021,10:35 AM,Terengganu
Abdul Lee,417-10-3680,Female,2/5/2021,7:33 PM,Negeri Sembilan
Julian Greenwood,500-83-4247,Female,6/20/2021,3:57 AM,Kelantan
Daniel Thatcher,242-44-3050,Male,11/2/2021,8:14 PM,Sarawak
Chadwick Carter,175-10-7665,Female,1/16/2021,5:27 PM,Pahang
Wade Exton,705-55-0526,Female,5/9/2021,2:15 PM,Terengganu
Bryon Ballard,437-27-4407,Male,10/2/2021,10:31 PM,Malacca
Tony Shields,736-23-1711,Female,6/9/2021,7:25 PM,Kedah
Barney Gilbert,885-38-7056,Male,11/17/2021,2:57 AM,Johor
Julius Callan,532-23-8010,Male,4/15/2021,2:49 AM,Penang
Kurt Cameron,445-65-6664,Female,3/5/2021,6:09 AM,Negeri Sembilan
Matt Brown,525-11-6501,Male,12/14/2021,5:32 PM,Negeri Sembilan
John Hogg,511-58-4676,Female,6/13/2021,10:30 PM,Terengganu
Hank Notman,241-48-2745,Female,9/29/2021,11:31 AM,Johor
Harvey Goldsmith,404-02-2570,Female,2/9/2021,8:06 PM,Terengganu
Noah Emmott,006-00-7048,Female,11/9/2021,4:24 PM,Kelantan
Leroy Collingwood,555-52-6453,Male,12/12/2021,6:03 PM,Terengganu
Chris Mills,002-61-3116,Male,4/5/2021,1:23 AM,Malacca
Rick Oatway,508-45-4483,Female,7/18/2021,8:54 AM,Negeri Sembilan
Denny Robinson,666-23-7465,Female,4/18/2021,7:16 AM,Sarawak
Harry Attwood,306-71-8864,Female,11/17/2021,4:10 AM,Negeri Sembilan
Matt Varndell,602-80-0405,Male,5/8/2021,10:22 PM,Negeri Sembilan
Bob Cox,153-58-5610,Female,4/15/2021,10:58 AM,Kedah
